# scannet_det_train_32frames_bi1.json	118184 rows	model=Qwen/Qwen3-VL-4B-Instruct
# scene	n_boxes	input_ids
scene0140_00	28	15054
scene0140_00	28	15052
scene0140_00	28	15060
scene0140_00	28	15061
scene0140_00	28	15056
scene0140_00	27	14988
scene0140_00	26	14924
scene0140_00	26	14922
scene0140_00	23	14718
scene0140_00	23	14725
scene0140_00	23	14731
scene0140_00	23	14725
scene0140_00	23	14730
scene0140_00	23	14729
scene0140_00	22	14663
scene0140_00	22	14651
scene0140_00	22	14661
scene0140_00	22	14662
scene0140_00	22	14661
scene0140_00	21	14592
scene0140_00	21	14589
scene0140_00	21	14596
scene0140_00	21	14589
scene0140_00	21	14588
scene0140_00	21	14592
scene0140_00	21	14598
scene0140_00	20	14535
scene0140_00	20	14526
scene0140_00	20	14526
scene0140_00	20	14533
scene0140_00	20	14531
scene0140_00	20	14526
scene0140_00	18	14396
scene0140_00	16	14268
scene0140_00	16	14259
scene0140_00	15	14193
scene0140_00	14	14135
scene0140_00	13	14063
scene0140_00	13	14072
scene0140_00	11	13936
scene0140_00	11	13933
scene0140_00	11	13934
scene0140_00	10	13870
scene0140_00	12	14003
scene0140_00	13	14068
scene0140_00	14	14128
scene0140_00	14	14123
scene0140_00	15	14195
scene0140_00	15	14198
scene0140_00	15	14200
scene0140_00	16	14258
scene0140_00	18	14397
scene0140_00	18	14390
scene0140_00	18	14400
scene0140_00	20	14532
scene0140_00	20	14524
scene0140_00	20	14528
scene0140_00	21	14597
scene0140_01	10	13871
scene0140_01	10	13863
scene0140_01	11	13937
scene0140_01	11	13932
scene0140_01	10	13863
scene0140_01	12	14000
scene0140_01	14	14135
scene0140_01	14	14139
scene0140_01	14	14134
scene0140_01	14	14134
scene0140_01	14	14135
scene0140_01	16	14257
scene0140_01	16	14266
scene0140_01	15	14201
scene0140_01	15	14201
scene0140_01	15	14204
scene0140_01	15	14205
scene0140_01	15	14202
scene0140_01	15	14201
scene0140_01	15	14200
scene0140_01	15	14201
scene0140_01	15	14205
scene0140_01	15	14193
scene0140_01	15	14200
scene0140_01	16	14267
scene0140_01	15	14203
scene0140_01	15	14200
scene0140_01	17	14338
scene0140_01	18	14395
scene0140_01	21	14600
scene0140_01	24	14784
scene0140_01	25	14856
scene0140_01	25	14861
scene0140_01	24	14795
scene0140_01	24	14803
scene0140_01	23	14734
scene0140_01	25	14865
scene0140_01	26	14938
scene0140_01	30	15193
scene0140_01	30	15187
scene0140_01	30	15199
scene0140_01	30	15198
scene0140_01	30	15195
scene0140_01	28	15064
scene0140_01	28	15067
scene0140_01	27	14995
scene0140_01	27	14996
scene0140_01	27	14999
scene0140_01	27	14992
scene0140_01	27	14999
scene0140_01	27	15004
scene0140_01	27	14985
scene0140_01	27	14999
scene0140_01	27	14996
scene0140_01	26	14933
scene0140_01	26	14929
scene0140_01	26	14934
scene0140_01	26	14931
scene0140_01	25	14861
scene0140_01	25	14854
scene0140_01	25	14865
scene0140_01	25	14859
scene0140_01	24	14795
scene0140_01	24	14787
scene0140_01	24	14793
scene0140_01	24	14804
scene0140_01	24	14787
scene0140_01	24	14799
scene0140_01	24	14780
scene0140_01	24	14797
scene0140_01	24	14800
scene0140_01	24	14790
scene0140_01	22	14668
scene0140_01	22	14663
scene0140_01	21	14592
scene0140_01	21	14595
scene0140_01	21	14597
scene0140_01	21	14592
scene0140_01	22	14658
scene0140_01	22	14667
scene0140_01	21	14593
scene0140_01	21	14600
scene0140_01	21	14599
scene0140_01	21	14589
scene0140_01	22	14664
scene0140_01	22	14654
scene0140_01	22	14668
scene0140_01	22	14666
scene0140_01	22	14668
scene0140_01	21	14594
scene0140_01	21	14597
scene0140_01	21	14600
scene0140_01	20	14536
scene0140_01	20	14533
scene0140_01	20	14534
scene0140_01	20	14529
scene0140_01	20	14533
scene0140_01	20	14535
scene0140_01	20	14536
scene0140_01	20	14528
scene0140_01	20	14534
scene0140_01	20	14532
scene0140_01	20	14521
scene0140_01	20	14534
scene0140_01	20	14523
scene0140_01	19	14473
scene0140_01	19	14471
scene0140_01	19	14463
scene0140_01	19	14471
scene0140_01	19	14463
scene0140_01	18	14401
scene0140_01	18	14390
scene0140_01	18	14398
scene0140_01	18	14402
scene0140_01	18	14393
scene0140_01	18	14397
scene0140_01	18	14398
scene0140_01	18	14401
scene0140_01	18	14396
scene0140_01	18	14399
scene0140_01	18	14395
scene0140_01	14	14132
scene0140_01	14	14129
scene0140_01	14	14132
scene0140_01	16	14257
scene0140_01	16	14268
scene0140_01	16	14270
scene0140_01	16	14269
scene0140_01	16	14261
scene0140_01	16	14257
scene0140_01	16	14265
scene0140_01	16	14271
scene0140_01	15	14200
scene0140_01	15	14187
scene0140_01	15	14200
scene0140_01	15	14200
scene0140_01	15	14203
scene0140_01	18	14394
scene0140_01	19	14469
scene0140_01	22	14660
scene0140_01	22	14660
scene0140_01	22	14672
scene0140_01	22	14666
scene0140_01	22	14671
scene0140_01	22	14660
scene0140_01	22	14667
scene0140_01	22	14664
scene0140_01	22	14671
scene0140_01	23	14713
scene0140_01	23	14726
scene0140_01	23	14730
scene0140_01	23	14727
scene0140_01	23	14724
scene0140_01	23	14736
scene0140_01	23	14732
scene0140_01	24	14797
scene0140_01	25	14853
scene0140_01	25	14872
scene0140_01	25	14866
scene0140_01	24	14797
scene0140_01	24	14804
scene0140_01	24	14808
scene0140_01	23	14730
scene0140_01	28	15053
scene0140_01	32	15331
scene0140_01	33	15400
scene0140_01	33	15395
scene0140_01	33	15403
scene0140_01	33	15391
scene0140_01	34	15464
scene0140_01	35	15529
scene0140_01	36	15595
scene0140_01	36	15595
scene0140_01	37	15665
scene0140_01	37	15640
scene0140_01	37	15644
scene0140_01	37	15658
scene0140_01	37	15653
scene0140_01	37	15666
scene0140_01	37	15674
scene0140_01	37	15664
scene0140_01	37	15670
scene0140_01	37	15657
scene0140_01	37	15670
scene0140_01	37	15645
scene0140_01	36	15597
scene0140_01	35	15531
scene0140_01	35	15533
scene0140_01	36	15593
scene0140_01	36	15600
scene0140_01	37	15660
scene0140_01	37	15654
scene0140_01	37	15657
scene0140_01	37	15662
scene0140_01	37	15668
scene0140_01	37	15668
scene0140_01	37	15657
scene0140_01	37	15659
scene0140_01	37	15663
scene0140_01	37	15658
scene0140_01	37	15661
scene0140_01	37	15664
scene0140_01	37	15656
scene0140_01	37	15663
scene0140_01	37	15654
scene0140_01	37	15658
scene0140_01	37	15638
scene0140_01	37	15661
scene0140_01	37	15668
scene0140_01	37	15636
scene0140_01	36	15582
scene0140_01	32	15332
scene0140_01	32	15334
scene0140_01	32	15331
scene0140_01	33	15394
scene0140_01	34	15449
scene0140_01	34	15461
scene0140_01	34	15464
scene0140_01	34	15462
scene0140_01	34	15466
scene0140_01	34	15463
scene0140_01	34	15466
scene0140_01	33	15399
scene0140_01	31	15266
scene0140_01	30	15199
scene0140_01	30	15203
scene0140_01	30	15200
scene0140_01	30	15203
scene0140_01	30	15193
scene0140_01	29	15141
scene0140_01	29	15134
scene0140_01	29	15116
scene0140_01	29	15134
scene0140_01	29	15130
scene0140_01	28	15063
scene0140_01	27	14992
scene0140_01	27	14999
scene0140_01	26	14937
scene0140_01	25	14867
scene0140_01	19	14457
scene0140_01	15	14191
scene0140_01	15	14202
scene0140_01	15	14200
scene0140_01	15	14201
scene0140_01	15	14200
scene0140_01	15	14199
scene0140_01	15	14206
scene0140_01	15	14197
scene0140_01	14	14129
scene0140_01	13	14063
scene0140_01	12	14004
scene0140_01	11	13938
scene0140_01	11	13929
scene0140_01	11	13940
scene0140_01	11	13933
scene0140_01	11	13929
scene0140_01	10	13867
scene0140_01	7	13665
scene0140_01	7	13666
scene0140_01	7	13667
scene0140_01	7	13670
scene0140_01	7	13671
scene0140_01	7	13663
scene0140_01	7	13670
scene0140_01	8	13737
scene0140_01	8	13729
scene0140_01	8	13734
scene0140_01	9	13798
scene0140_01	9	13802
scene0140_01	10	13870
scene0140_01	10	13870
scene0140_01	10	13862
scene0140_01	10	13870
scene0140_01	10	13855
scene0182_00	14	14130
scene0182_00	14	14130
scene0182_00	14	14131
scene0182_00	14	14136
scene0182_00	14	14124
scene0182_00	14	14136
scene0182_00	13	14064
scene0182_00	13	14071
scene0182_00	13	14069
scene0182_00	12	13994
scene0182_00	12	13999
scene0182_00	12	13997
scene0182_00	12	13995
scene0182_00	12	14001
scene0182_00	12	14003
scene0182_00	12	13998
scene0182_00	11	13933
scene0182_00	11	13922
scene0182_00	11	13933
scene0182_00	11	13934
scene0182_00	11	13932
scene0182_00	11	13923
scene0182_00	11	13933
scene0182_00	11	13931
scene0182_00	11	13928
scene0182_00	11	13933
scene0182_00	11	13937
scene0182_00	11	13928
scene0182_00	11	13935
scene0182_00	11	13932
scene0182_00	11	13931
scene0182_00	11	13936
scene0182_00	11	13927
scene0182_00	11	13922
scene0182_00	11	13929
scene0182_00	10	13868
scene0182_00	10	13864
scene0182_00	10	13861
scene0182_01	12	14001
scene0182_01	12	13993
scene0182_01	12	14000
scene0182_02	10	13871
scene0182_02	10	13871
scene0182_02	10	13872
scene0182_02	10	13868
scene0182_02	10	13871
scene0182_02	8	13736
scene0182_02	8	13736
scene0182_02	9	13798
scene0182_02	9	13803
scene0182_02	9	13803
scene0182_02	10	13868
scene0182_02	10	13871
scene0182_02	11	13933
scene0182_02	11	13933
scene0182_02	12	13999
scene0182_02	12	14001
scene0182_02	12	14002
scene0182_02	12	13999
scene0182_02	12	14000
scene0182_02	12	13996
scene0182_02	12	13998
scene0182_02	12	13995
scene0182_02	12	13995
scene0182_02	12	13999
scene0182_02	12	13997
scene0182_02	12	14001
scene0182_02	12	13994
scene0182_02	12	14002
scene0182_02	12	13996
scene0182_02	12	14006
scene0182_02	12	14005
scene0142_00	14	14136
scene0142_00	14	14139
scene0142_00	14	14126
scene0142_00	14	14138
scene0142_00	14	14134
scene0142_00	14	14137
scene0142_00	14	14131
scene0142_00	14	14136
scene0142_00	15	14201
scene0142_00	15	14200
scene0142_00	15	14202
scene0142_00	15	14206
scene0142_00	15	14190
scene0142_00	15	14205
scene0142_00	15	14203
scene0142_00	15	14194
scene0142_00	15	14204
scene0142_00	15	14193
scene0142_00	15	14202
scene0142_00	15	14204
scene0142_00	15	14189
scene0142_00	15	14195
scene0142_00	15	14203
scene0142_00	14	14136
scene0142_00	14	14136
scene0142_00	14	14129
scene0142_00	16	14261
scene0142_00	18	14405
scene0142_00	20	14535
scene0142_00	22	14670
scene0142_00	23	14730
scene0142_00	23	14736
scene0142_00	23	14736
scene0142_00	24	14794
scene0142_00	26	14924
scene0142_00	26	14925
scene0142_00	27	14990
scene0142_00	26	14921
scene0142_00	25	14851
scene0142_00	24	14798
scene0142_00	24	14799
scene0142_00	24	14787
scene0142_00	24	14791
scene0142_00	24	14797
scene0142_00	24	14799
scene0142_00	24	14795
scene0142_00	24	14792
scene0142_00	24	14798
scene0142_00	23	14722
scene0142_00	23	14723
scene0142_00	23	14727
scene0142_00	23	14731
scene0142_00	24	14793
scene0142_00	23	14732
scene0142_00	23	14722
scene0142_00	23	14720
scene0142_00	22	14653
scene0142_00	22	14660
scene0142_00	22	14665
scene0142_00	22	14655
scene0142_00	20	14523
scene0142_00	20	14531
scene0142_00	20	14518
scene0142_00	19	14452
scene0142_00	20	14516
scene0142_00	20	14527
scene0142_00	20	14520
scene0142_00	20	14523
scene0142_00	20	14519
scene0142_00	20	14528
scene0142_00	20	14518
scene0142_00	20	14523
scene0142_00	20	14520
scene0142_00	20	14510
scene0142_00	20	14530
scene0142_00	20	14526
scene0142_00	20	14525
scene0142_00	20	14527
scene0142_00	20	14529
scene0142_00	20	14511
scene0142_00	20	14530
scene0142_00	24	14777
scene0142_00	24	14798
scene0142_00	24	14779
scene0142_00	24	14783
scene0142_00	24	14801
scene0142_00	24	14799
scene0142_00	24	14789
scene0142_00	24	14781
scene0142_00	24	14793
scene0142_00	24	14786
scene0142_00	23	14722
scene0142_00	23	14717
scene0142_00	23	14728
scene0142_00	24	14792
scene0142_00	24	14800
scene0142_00	24	14769
scene0142_00	23	14732
scene0142_00	23	14724
scene0142_00	22	14662
scene0142_00	22	14665
scene0142_00	22	14660
scene0142_00	22	14662
scene0142_00	21	14588
scene0142_00	20	14530
scene0142_00	19	14466
scene0142_00	18	14401
scene0142_00	19	14457
scene0142_00	19	14468
scene0142_00	21	14589
scene0142_00	22	14658
scene0142_00	22	14660
scene0142_00	22	14661
scene0142_00	23	14729
scene0142_00	23	14718
scene0142_00	22	14664
scene0142_00	23	14727
scene0142_00	23	14730
scene0142_00	20	14523
scene0142_00	20	14528
scene0142_00	20	14518
scene0142_00	20	14525
scene0142_00	20	14520
scene0142_00	23	14730
scene0142_00	23	14727
scene0142_00	25	14860
scene0142_00	26	14929
scene0142_00	25	14861
scene0142_00	25	14853
scene0142_00	25	14854
scene0142_00	25	14851
scene0142_00	25	14860
scene0142_00	25	14861
scene0142_00	25	14861
scene0142_00	25	14854
scene0142_00	25	14860
scene0142_00	23	14728
scene0142_00	21	14588
scene0142_00	21	14600
scene0142_00	20	14523
scene0142_00	17	14328
scene0142_00	17	14329
scene0142_00	17	14334
scene0142_00	17	14335
scene0142_00	18	14395
scene0142_00	16	14266
scene0142_00	16	14258
scene0142_00	16	14261
scene0142_00	18	14399
scene0142_00	17	14329
scene0142_00	17	14329
scene0142_00	17	14330
scene0142_00	17	14324
scene0142_00	18	14398
scene0142_00	20	14520
scene0142_00	18	14397
scene0142_00	18	14391
scene0142_00	21	14600
scene0142_00	21	14602
scene0142_00	20	14535
scene0142_00	22	14675
scene0142_00	23	14739
scene0142_00	23	14732
scene0142_00	24	14798
scene0142_00	25	14855
scene0142_00	25	14871
scene0142_00	25	14853
scene0142_00	24	14801
scene0142_00	24	14793
scene0142_00	24	14793
scene0142_00	24	14801
scene0142_00	24	14806
scene0142_00	24	14801
scene0142_00	24	14808
scene0142_00	24	14806
scene0142_00	24	14791
scene0142_00	25	14865
scene0142_00	25	14872
scene0142_00	25	14871
scene0142_00	25	14870
scene0142_00	24	14808
scene0142_00	23	14738
scene0142_00	22	14668
scene0142_00	21	14591
scene0142_00	23	14732
scene0142_00	23	14730
scene0142_00	23	14736
scene0142_00	23	14722
scene0142_00	23	14735
scene0142_00	23	14737
scene0142_00	23	14734
scene0142_00	23	14733
scene0142_00	23	14736
scene0142_00	23	14729
scene0142_00	23	14729
scene0142_00	23	14738
scene0142_00	22	14665
scene0142_00	22	14662
scene0142_00	21	14604
scene0142_00	21	14597
scene0142_00	20	14538
scene0142_00	20	14541
scene0142_00	20	14539
scene0142_00	21	14599
scene0142_00	22	14667
scene0142_00	23	14726
scene0142_00	23	14730
scene0142_00	24	14807
scene0142_00	24	14806
scene0142_00	24	14789
scene0142_00	25	14869
scene0142_00	26	14929
scene0142_00	26	14939
scene0142_01	12	14003
scene0142_01	12	14002
scene0142_01	12	14002
scene0142_01	12	14003
scene0142_01	12	14005
scene0142_01	12	13997
scene0142_01	12	14000
scene0142_01	12	13999
scene0142_01	13	14067
scene0142_01	13	14065
scene0142_01	14	14127
scene0142_01	14	14136
scene0142_01	16	14255
scene0142_01	19	14467
scene0142_01	19	14464
scene0142_01	19	14469
scene0142_01	19	14469
scene0142_01	20	14533
scene0142_01	22	14660
scene0142_01	23	14730
scene0142_01	23	14731
scene0142_01	23	14728
scene0142_01	22	14665
scene0142_01	20	14528
scene0142_01	20	14528
scene0142_01	19	14460
scene0142_01	19	14463
scene0142_01	19	14467
scene0142_01	19	14468
scene0142_01	19	14462
scene0142_01	19	14465
scene0142_01	19	14464
scene0142_01	19	14460
scene0142_01	19	14459
scene0142_01	19	14458
scene0142_01	19	14457
scene0142_01	19	14449
scene0142_01	19	14469
scene0142_01	19	14468
scene0142_01	19	14465
scene0142_01	18	14401
scene0142_01	17	14334
scene0142_01	17	14331
scene0142_01	17	14331
scene0142_01	16	14266
scene0142_01	16	14269
scene0142_01	16	14269
scene0142_01	16	14264
scene0142_01	16	14266
scene0142_01	16	14267
scene0142_01	16	14263
scene0142_01	16	14265
scene0142_01	16	14263
scene0142_01	16	14268
scene0142_01	16	14260
scene0142_01	16	14254
scene0142_01	16	14254
scene0142_01	15	14200
scene0142_01	15	14199
scene0142_01	15	14189
scene0142_01	15	14198
scene0142_01	15	14203
scene0142_01	15	14195
scene0142_01	15	14199
scene0142_01	15	14198
scene0142_01	16	14267
scene0142_01	18	14395
scene0142_01	18	14394
scene0142_01	18	14384
scene0142_01	18	14398
scene0142_01	18	14394
scene0142_01	18	14401
scene0142_01	18	14383
scene0142_01	18	14397
scene0142_01	18	14397
scene0142_01	18	14398
scene0142_01	18	14397
scene0142_01	18	14393
scene0142_01	18	14397
scene0142_01	17	14329
scene0142_01	14	14136
scene0142_01	13	14060
scene0142_01	13	14050
scene0142_01	15	14201
scene0142_01	16	14266
scene0142_01	16	14265
scene0142_01	15	14196
scene0142_01	16	14263
scene0142_01	16	14264
scene0142_01	15	14187
scene0142_01	15	14201
scene0142_01	15	14199
scene0142_01	15	14195
scene0142_01	15	14196
scene0142_01	15	14198
scene0142_01	15	14192
scene0142_01	15	14200
scene0142_01	16	14261
scene0142_01	14	14130
scene0142_01	13	14053
scene0142_01	15	14198
scene0142_01	15	14188
scene0142_01	15	14199
scene0142_01	17	14331
scene0142_01	18	14397
scene0142_01	19	14467
scene0142_01	20	14516
scene0142_01	20	14526
scene0142_01	20	14531
scene0142_01	20	14519
scene0142_01	19	14461
scene0142_01	19	14464
scene0142_01	19	14464
scene0142_01	19	14464
scene0142_01	19	14447
scene0142_01	17	14325
scene0142_01	16	14261
scene0142_01	16	14247
scene0142_01	16	14265
scene0142_01	16	14262
scene0142_01	16	14261
scene0142_01	16	14265
scene0142_01	14	14133
scene0142_01	14	14134
scene0142_01	14	14127
scene0142_01	14	14131
scene0142_01	14	14123
scene0142_01	14	14135
scene0142_01	14	14115
scene0142_01	14	14122
scene0142_01	14	14125
scene0142_01	14	14124
scene0142_01	14	14132
scene0142_01	14	14133
scene0142_01	13	14068
scene0142_01	12	14006
scene0142_01	13	14068
scene0142_01	13	14070
scene0142_01	14	14132
scene0142_01	16	14271
scene0142_01	15	14201
scene0142_01	15	14200
scene0142_01	16	14261
scene0142_01	16	14269
scene0142_01	16	14255
scene0142_01	16	14269
scene0142_01	17	14326
scene0142_01	18	14404
scene0142_01	17	14331
scene0142_01	18	14400
scene0142_01	18	14405
scene0142_01	18	14393
scene0142_01	18	14400
scene0142_01	18	14402
scene0142_01	18	14403
scene0142_01	19	14470
scene0142_01	19	14468
scene0142_01	19	14469
scene0142_01	19	14457
scene0142_01	18	14401
scene0142_01	18	14403
scene0142_01	18	14393
scene0142_01	17	14338
scene0142_01	17	14333
scene0142_01	16	14268
scene0142_01	13	14067
scene0142_01	13	14067
scene0142_01	13	14066
scene0142_01	13	14063
scene0142_01	13	14069
scene0142_01	13	14066
scene0142_01	13	14055
scene0142_01	13	14070
scene0142_01	13	14055
scene0142_01	13	14068
scene0142_01	13	14072
scene0142_01	13	14067
scene0142_01	13	14060
scene0142_01	13	14066
scene0142_01	13	14070
scene0142_01	13	14067
scene0142_01	13	14069
scene0142_01	13	14068
scene0142_01	13	14069
scene0142_01	13	14067
scene0142_01	13	14069
scene0142_01	13	14067
scene0142_01	13	14070
scene0142_01	13	14070
scene0142_01	13	14062
scene0142_01	13	14054
scene0142_01	13	14065
scene0142_01	13	14067
scene0142_01	13	14069
scene0142_01	13	14070
scene0142_01	13	14061
scene0142_01	13	14068
scene0142_01	13	14068
scene0142_01	13	14070
scene0142_01	14	14130
scene0142_01	14	14127
scene0142_01	19	14465
scene0142_01	23	14730
scene0142_01	23	14720
scene0142_01	23	14728
scene0142_01	23	14730
scene0399_00	11	13930
scene0399_00	11	13936
scene0399_00	11	13933
scene0399_00	11	13940
scene0399_00	11	13933
scene0399_00	11	13938
scene0399_00	11	13934
scene0399_00	11	13939
scene0399_00	10	13865
scene0399_00	10	13871
scene0399_00	10	13870
scene0399_00	10	13867
scene0399_00	10	13865
scene0399_00	10	13871
scene0399_00	10	13872
scene0399_00	10	13871
scene0399_00	10	13869
scene0399_00	8	13736
scene0399_00	8	13736
scene0399_00	8	13737
scene0399_00	9	13806
scene0399_00	9	13799
scene0399_00	9	13803
scene0399_00	8	13731
scene0399_00	8	13738
scene0399_00	8	13735
scene0399_00	8	13739
scene0399_00	8	13736
scene0399_00	8	13737
scene0399_00	8	13738
scene0399_00	8	13738
scene0399_00	9	13803
scene0399_00	10	13872
scene0399_00	8	13735
scene0399_00	8	13727
scene0399_00	7	13671
scene0399_00	7	13671
scene0399_00	7	13672
scene0399_00	8	13739
scene0399_00	8	13735
scene0399_00	10	13872
scene0399_00	11	13937
scene0399_00	11	13938
scene0399_00	11	13934
scene0399_00	11	13936
scene0399_00	11	13938
scene0399_00	10	13873
scene0399_00	10	13870
scene0399_00	10	13873
scene0399_00	10	13874
scene0399_00	10	13872
scene0399_00	11	13937
scene0399_00	11	13927
scene0399_00	11	13941
scene0399_00	9	13804
scene0399_00	9	13802
scene0399_00	9	13797
scene0399_00	9	13806
scene0399_00	9	13806
scene0399_00	9	13803
scene0399_00	9	13807
scene0399_00	9	13807
scene0399_00	9	13802
scene0399_00	9	13804
scene0399_00	10	13873
scene0399_00	10	13870
scene0399_00	10	13874
scene0399_00	10	13872
scene0399_00	10	13873
scene0399_00	10	13872
scene0399_00	9	13805
